0.384 7 
0.768 12 
1.1520000000000001 17 
1.536 12 
1.92 17 
2.3040000000000003 17 
2.688 12 
3.072 18 
3.456 14 
3.84 19 
4.224 15 
4.6080000000000005 13 
4.992 12 
5.376 15 
5.76 13 
6.144 16 
6.5280000000000005 15 
6.912 13 
7.296 14 
7.68 15 
8.064 18 
8.448 16 
8.832 16 
9.216000000000001 17 
9.6 16 
9.984 17 
10.368 12 
10.752 11 
11.136000000000001 14 
11.52 13 
11.904 12 
12.288 15 
12.672 14 
13.056000000000001 17 
13.44 14 
13.824 18 
14.208 14 
14.592 13 
14.976 13 
15.36 15 
15.744 14 
16.128 15 
16.512 15 
16.896 14 
17.28 17 
17.664 13 
18.048000000000002 16 
18.432000000000002 14 
18.816 14 
19.2 16 
19.584 14 
19.968 13 
20.352 13 
20.736 13 
21.12 12 
21.504 15 
21.888 15 
22.272000000000002 17 
22.656 13 
23.04 13 
23.424 15 
23.808 14 
24.192 15 
24.576 12 
24.96 17 
25.344 13 
25.728 14 
26.112000000000002 13 
26.496000000000002 13 
26.88 16 
27.264 13 
27.648 16 
28.032 15 
28.416 15 
28.8 15 
29.184 18 
29.568 18 
29.952 17 
30.336000000000002 15 
30.72 15 
31.104 18 
31.488 12 
31.872 16 
32.256 16 
32.64 17 
33.024 14 
33.408 14 
33.792 14 
34.176 16 
34.56 15 
34.944 16 
35.328 17 
35.712 17 
36.096000000000004 15 
36.480000000000004 19 
36.864000000000004 16 
37.248 17 
37.632 16 
38.016 19 
38.4 16 
38.784 15 
39.168 14 
39.552 13 
39.936 13 
40.32 12 
40.704 18 
41.088 16 
41.472 14 
41.856 14 
42.24 17 
42.624 13 
43.008 15 
43.392 14 
43.776 16 
44.160000000000004 17 
44.544000000000004 13 
44.928000000000004 13 
45.312 17 
45.696 16 
46.08 13 
46.464 18 
46.848 16 
47.232 12 
47.616 16 
48.0 15 
48.384 13 
48.768 14 
49.152 15 
49.536 13 
49.92 15 
50.304 17 
50.688 15 
51.072 14 
51.456 17 
51.84 15 
52.224000000000004 10 
52.608000000000004 17 
52.992000000000004 13 
53.376 14 
53.76 15 
54.144 14 
54.528 14 
54.912 17 
55.296 15 
55.68 15 
56.064 17 
56.448 17 
56.832 17 
57.216 15 
57.6 15 
57.984 17 
58.368 14 
58.752 14 
59.136 15 
59.52 13 
59.904 13 
60.288000000000004 18 
60.672000000000004 14 
61.056000000000004 18 
61.44 13 
61.824 17 
62.208 12 
62.592 16 
62.976 15 
63.36 13 
63.744 16 
64.128 14 
64.512 16 
64.896 14 
65.28 15 
65.664 13 
66.048 15 
66.432 12 
66.816 13 
67.2 16 
67.584 14 
67.968 16 
68.352 14 
68.736 16 
69.12 13 
69.504 15 
69.888 18 
70.272 16 
70.656 13 
71.04 15 
71.424 15 
71.808 13 
72.19200000000001 17 
72.57600000000001 16 
72.96000000000001 17 
73.34400000000001 13 
73.72800000000001 16 
74.112 18 
74.496 16 
74.88 13 
75.264 12 
75.648 15 
76.032 16 
76.416 16 
76.8 14 
77.184 15 
77.568 16 
77.952 14 
78.336 15 
78.72 18 
79.104 14 
79.488 19 
79.872 16 
80.256 16 
80.64 14 
81.024 15 
81.408 20 
81.792 13 
82.176 15 
82.56 14 
82.944 17 
83.328 15 
83.712 15 
84.096 13 
84.48 15 
84.864 16 
85.248 14 
85.632 16 
86.016 17 
86.4 18 
86.784 15 
87.168 14 
87.552 17 
87.936 18 
88.32000000000001 15 
88.70400000000001 15 
89.08800000000001 15 
89.47200000000001 17 
89.85600000000001 19 
90.24 14 
90.624 15 
91.008 15 
91.392 14 
91.776 16 
92.16 13 
92.544 12 
92.928 14 
93.312 14 
93.696 13 
94.08 14 
94.464 15 
94.848 16 
95.232 15 
95.616 14 
96.0 14 
96.384 14 
96.768 14 
97.152 15 
97.536 21 
97.92 15 
98.304 17 
98.688 13 
99.072 13 
99.456 14 
99.84 14 
100.224 16 
100.608 13 
100.992 13 
101.376 12 
101.76 15 
102.144 14 
102.528 15 
102.912 16 
103.296 14 
103.68 14 
104.06400000000001 13 
104.44800000000001 12 
104.83200000000001 15 
105.21600000000001 13 
105.60000000000001 14 
105.98400000000001 14 
106.36800000000001 14 
106.752 17 
107.136 14 
107.52 18 
107.904 16 
108.288 15 
108.672 19 
109.056 13 
109.44 15 
109.824 16 
110.208 15 
110.592 17 
110.976 16 
111.36 17 
111.744 18 
112.128 18 
112.512 16 
112.896 16 
113.28 12 
113.664 15 
114.048 14 
114.432 16 
114.816 13 
115.2 13 
115.584 15 
115.968 15 
116.352 13 
116.736 17 
117.12 13 
117.504 16 
117.888 17 
118.272 13 
118.656 17 
119.04 16 
119.424 14 
119.808 14 
120.19200000000001 14 
120.57600000000001 13 
120.96000000000001 15 
121.34400000000001 16 
121.72800000000001 14 
122.11200000000001 14 
122.49600000000001 16 
122.88 14 
123.264 15 
123.648 14 
124.032 14 
124.416 17 
124.8 12 
125.184 15 
125.568 14 
125.952 13 
126.336 14 
126.72 21 
127.104 16 
127.488 14 
127.872 13 
128.256 17 
128.64000000000001 19 
129.024 18 
129.40800000000002 18 
129.792 14 
130.17600000000002 13 
130.56 18 
130.94400000000002 17 
131.328 18 
131.712 13 
132.096 14 
132.48 15 
132.864 19 
133.248 16 
133.632 15 
134.016 15 
134.4 14 
134.784 14 
135.168 15 
135.552 15 
135.936 15 
136.32 13 
136.704 15 
137.088 13 
137.472 18 
137.856 15 
138.24 15 
138.624 17 
139.008 13 
139.392 16 
139.776 14 
140.16 15 
140.544 15 
140.928 13 
141.312 14 
141.696 15 
142.08 14 
142.464 14 
142.848 14 
143.232 15 
143.616 16 
144.0 14 
144.38400000000001 19 
144.768 17 
145.15200000000002 15 
145.536 14 
145.92000000000002 14 
146.304 15 
146.68800000000002 12 
147.072 14 
147.45600000000002 15 
147.84 17 
148.224 16 
148.608 14 
148.992 13 
149.376 13 
149.76 17 
150.144 13 
150.528 16 
150.912 17 
151.296 12 
151.68 17 
152.064 14 
152.448 16 
152.832 12 
153.216 16 
153.6 17 
153.984 18 
154.368 16 
154.752 14 
155.136 15 
155.52 15 
155.904 13 
156.288 15 
156.672 13 
157.056 15 
157.44 17 
157.824 12 
158.208 12 
158.592 12 
158.976 14 
159.36 16 
159.744 14 
160.12800000000001 15 
160.512 17 
160.89600000000002 15 
161.28 15 
161.66400000000002 16 
162.048 14 
162.43200000000002 14 
162.816 15 
163.20000000000002 18 
163.584 17 
163.968 14 
164.352 15 
164.736 14 
165.12 15 
165.504 16 
165.888 13 
166.272 16 
166.656 14 
167.04 19 
167.424 15 
167.808 19 
168.192 20 
168.576 18 
168.96 13 
169.344 18 
169.728 15 
170.112 13 
170.496 13 
170.88 14 
171.264 16 
171.648 17 
172.032 17 
172.416 16 
172.8 15 
173.184 15 
173.568 14 
173.952 13 
174.336 14 
174.72 17 
175.104 14 
175.488 14 
175.872 19 
176.256 15 
176.64000000000001 13 
177.024 15 
177.40800000000002 14 
177.792 13 
178.17600000000002 20 
178.56 17 
178.94400000000002 17 
179.328 13 
179.71200000000002 15 
180.096 14 
180.48 14 
180.864 12 
181.248 15 
181.632 13 
182.016 14 
182.4 14 
182.784 13 
183.168 14 
183.552 17 
183.936 14 
184.32 12 
184.704 12 
185.088 16 
185.472 13 
185.856 19 
186.24 16 
186.624 14 
187.008 17 
187.392 16 
187.776 16 
188.16 16 
188.544 14 
188.928 14 
189.312 13 
189.696 14 
190.08 13 
190.464 13 
190.848 14 
191.232 16 
191.616 15 
192.0 15 
192.38400000000001 11 
192.768 13 
193.15200000000002 14 
193.536 18 
193.92000000000002 13 
194.304 16 
194.68800000000002 13 
195.072 14 
195.45600000000002 13 
195.84 14 
196.22400000000002 14 
196.608 17 
196.992 15 
197.376 19 
197.76 18 
198.144 20 
198.528 18 
198.912 20 
199.296 15 
199.68 16 
200.064 23 
200.448 19 
200.832 21 
201.216 22 
201.6 18 
201.984 17 
202.368 17 
202.752 20 
203.136 22 
203.52 16 
203.904 23 
204.288 18 
204.672 11 
205.056 16 
205.44 17 
205.824 16 
206.208 14 
206.592 17 
206.976 22 
207.36 19 
207.744 19 
208.12800000000001 17 
208.512 18 
208.89600000000002 17 
209.28 19 
209.66400000000002 18 
210.048 24 
210.43200000000002 13 
210.816 19 
211.20000000000002 22 
211.584 14 
211.96800000000002 20 
212.352 19 
212.73600000000002 19 
213.12 21 
213.504 19 
213.888 25 
214.272 19 
214.656 21 
215.04 18 
215.424 22 
215.808 20 
216.192 16 
216.576 18 
216.96 17 
217.344 18 
217.728 20 
218.112 21 
218.496 18 
218.88 23 
219.264 23 
219.648 21 
220.032 18 
220.416 14 
220.8 18 
221.184 24 
221.568 22 
221.952 24 
222.336 17 
222.72 19 
223.104 26 
223.488 22 
223.872 16 
224.256 13 
224.64000000000001 22 
225.024 20 
225.40800000000002 18 
225.792 14 
226.17600000000002 26 
226.56 15 
226.94400000000002 21 
227.328 21 
227.71200000000002 16 
228.096 17 
228.48000000000002 19 
228.864 14 
229.24800000000002 18 
229.632 16 
230.016 17 
230.4 16 
230.784 20 
231.168 19 
231.552 23 
231.936 18 
232.32 16 
